COLUMN_NAME;DATA_TYPE_ID;PK;NULLABLE;PARTITION_KEY;VISIBLE;COLUMN_TEXT_EN;COLUMN_DESCRIPTION_EN
LGD_erwartet_IRA;NUMBER_8_7;n;n;n;y;LGD expected IRA;LGD expected of the collateral (LGD or substitution collateral) according to the IRB advanced approach.
LGD_IRA;NUMBER_8_7;n;n;n;y;LGD IRA;LGD (including downturn effects) of the collateral (LGD or substitution collateral) according to the IRB advanced approach.
LGD_nachrangig_IRF;NUMBER_8_7;n;n;n;y;LGD subordinated IRF;LGD value of the collateral for subordinated transactions according to the IRB foundation approach (in the IRB foundation approach the LGD value is given by the CRR - see Article 230, 2):
LGD_vorrangig_IRF;NUMBER_8_7;n;n;n;y;LGD prior-ranking IRF;LGD value of the collateral for prior-ranking transactions according to the IRB foundation approach (in the IRB foundation approach the LGD value is given by the CRR - see Article 230, 2):
PD_add_on_CIR_final;NUMBER_8_7;n;n;n;y;PD add-on country induced risk final;This field states the final PD add-on that is relevant for general country induced risk processing in the CE. This PD add-on is derived in the CE based on the various possibilities to deliver the according information (e.g. using a directly delivered [PD add-on country induced risk] )
PD_add_on_CIR_final_RCI;NUMBER_8_7;n;n;n;y;PD add-on country induced risk final RCI;This field states the PD add-on that is relevant for general country induced risk. This PD add-on is calculated as parameter k1 * PD_country, where country refers to the country of risk of the partner. If the field is not delivered the PD add-on is calculated in the calculation engine.
PD_Aufschlag_Transferrisik_RCI;NUMBER_8_7;n;y;n;y;PD add-on transfer risk RCI;PD add-on for transfer risk in case of transfer-risk-relevant transactions
PD_Aufschlag_Transferrisiko;NUMBER_8_7;n;y;n;y;PD add-on transfer risk;PD add-on for transfer risk in case of transfer-risk-relevant transactions
PD_country_of_risk;NUMBER_8_7;n;n;n;y;PD country of risk;States the PD of the counrtry of risk.
PD_IRA;NUMBER_8_7;n;n;n;y;PD IRA;PD of the collateral provider relevant for the IRA approach (after the application of the regulatory PD floor).
PD_IRF;NUMBER_8_7;n;n;n;y;PD IRF;PD of the collateral provider relevant for the IRF approach (after the application of the regulatory PD floor).
PD_RCI;NUMBER_8_7;n;n;n;y;PD RCI;PD of the collateral provider relevant for the RCI approach.
Percentage_of_coverage_of_coll;NUMBER_8_7;n;y;n;y;Percentage of coverage of collateral;Please refer to [CDB].[Collateral class specific].[Percentage coverage of collateral]
Prozentsatz_Abdeckung_KR;NUMBER_8_7;n;n;n;y;Percentage of credit risk covered;Expresses the collateral as a percentage of the [nominal amount] up to which the credit risk of the underlying transaction is covered. The percentage share of collateral is needed in addition to the absolute amount of collateral in case of a broad collateral agreement, for instance, to ensure that the limit (percentage) for each individual transaction is not exceeded when distributing collateral.
Prozentsatz_Abdeckung_LR;NUMBER_8_7;n;n;n;y;Percentage of country risk covered;The percentage of the collateral in the nominal amount for covering the country risk.
Quote_Refi_Schaden;NUMBER_8_7;n;n;n;y;Refinancing losses rate;Shows the percentage share of a refinancing damage in the exposure. A refinancing damage is defined here as the loss resulting from the omission of certain interest portions which are not available to cover the refinancing of the loan in the planned amount and at the proposed point of time in the case of a default.
Rate_Abwicklung;NUMBER_8_7;n;n;n;y;Liquidation rate;The liquidation rate is one model parameter of the internal LGD model in the IRB advanced approach. It gives the probability (percentage) that a defaulted partner is liquidated.
Rate_Abwicklung_RCI;NUMBER_8_7;n;n;n;y;Liquidation rate RCI;The liquidation rate is one model parameter of the internal LGD model in the RCI approach. It gives the probability (percentage) that a defaulted partner is liquidated.
Rate_Vergleich;NUMBER_8_7;n;n;n;y;Settlement rate;The settlement rate is one model parameter of the internal LGD model in the IRB advanced approach. It gives the probability (percentage) that a legal settlement is reached with a defaulted customer.
Rate_Vergleich_RCI;NUMBER_8_7;n;n;n;y;Settlement rate RCI;The settlement rate is one model parameter of the internal LGD model in the RCI approach. It gives the probability (percentage) that a legal settlement is reached with a defaulted customer.
Verlustquote_Vergleich;NUMBER_8_7;n;n;n;y;Factor of LGD settlement to LGD liquidation;LGD of the transactions with status 'settlement'
Verlustquote_Vergleich_RCI;NUMBER_8_7;n;n;n;y;Factor of LGD settlement to LGD liquidation RCI;Estimation factor required to determine the LGD settlement from LGD liquidation. Parameter is input to the LGD calculation.
Wertfortschreibungsquote_RCI;NUMBER_8_7;n;n;n;y;Quota value carried forward RCI;This field states the quota for carrying forward of object values (e.g. 1.5)
Eig_Anteil_am_Sicherungsgut;NUMBER_8_7;n;n;n;y;Own share in asset provided as collateral;Indicates the percentage of the collateralised assets to which the collateral recipient (usually the [Client]) is entitled in the case of realisation.
PD_wo_floor_IRA;NUMBER_8_7;n;n;n;y;PD IRA wo floor;"PD of the collateral provider relevant for the IRA approach (without the application of the regulatory PD floor).

In case no regulatory PD floor has been applied the [PD IRA wo floor] is equal to the [PD IRA]."
PD_wo_floor_IRF;NUMBER_8_7;n;n;n;y;PD IRF wo floor;"PD of the collateral provider relevant for the IRF approach (without the application of the regulatory PD floor).

In case no regulatory PD floor has been applied the [PD IRA wo floor] is equal to the [PD IRA]."
Alter_Rating;NUMBER_9;n;n;n;y;Age of the rating;This field states the age of the rating (in days), i.e. the time span between reporting date and the date when the rating was conducted. If the age of the rating is older than the age specified in the [Collateral parameters] Rule Table, then it is assessed as outdated and thus will not be considered in the further CE processing. This proceeding is used for guarantor ratings, as a guarantor does not necessarily have an exposure as counterparty, and therewith internal processes of the bank may not ascertain a regular rating of that partner (while by contrast, for all other cases (i.e. partners with an exposure as counterparty) the up-to-dateness of the rating is expected to be ascertained by internal processes of the bank).
Dauer_Verwertung;NUMBER_9;n;n;n;y;Duration of realisation;"This field is needed for the calculation of the recoveries from collateral realisation in case of default

???"
N_to_Default_Kreditderivat;NUMBER_9;n;n;n;y;n-to-default credit derivatives;"For credit derivatives referring to an underlying basket, it can be determined what credit event is hedged. In case of first-to-default products, it is the first credit event (and consequently, the worst credit risk in the basket is hedged);  for second-to-default products, it is the second, and so on."
Restlaufzeit;NUMBER_9;n;n;n;y;Residual maturity;Residual maturity of the transaction – in days. The residual maturity is calculated in CE as [Date: End of transaction] – [Reporting date]
Ursprungslaufzeit;NUMBER_9;n;n;n;y;Original maturity;Gives the original maturity of the transaction which is calculated as [Date: End of transaction] - [Date: Start of transaction]
Dauer_Abwicklung_RCI;NUMBER_9;n;n;n;y;Duration of liquidation RCI;"Duration of the liquidation or the settlement of collateral, in RCI; internally estimated LGD component."
BRW_IRA;NUMBER_9_7;n;n;n;y;Benchmark Risk Weight IRA;This field states the Benchmark Risk Weight (BRW) for collateral in IRA appraoch
BRW_IRF;NUMBER_9_7;n;n;n;y;Benchmark Risk Weight IRF;This field states the Benchmark Risk Weight (BRW) for collateral in IRF appraoch
Correlation_multiplier;NUMBER_9_7;n;y;n;y;Correlation_multiplier;Correlation multiplier used in the RW formula for Banks/ Corporates. Possible values: 1,25 or 1.
Risikogewicht_Sicherheit_GS1;NUMBER_9_7;n;n;n;y;Risk weight collateral GS1;Risk weight calculated on collateral level according to Principle 1.
Risikogewicht_Sicherheit_IRA;NUMBER_9_7;n;n;n;y;Risk weight collateral IRA;Risk weight calculated on collateral level according to the IRB advanced approach.
Risikogewicht_Sicherheit_IRF;NUMBER_9_7;n;n;n;y;Risk weight collateral IRF;Risk weight calculated on collateral level according to the IRB foundation approach.
Risikogewicht_Sicherheit_STC;NUMBER_9_7;n;n;n;y;Risk weight collateral STC;Risk weight calculated on collateral level according to the Standardised approach.
Risikogewicht_Sicherheit_STS;NUMBER_9_7;n;n;n;y;Risk weight collateral STS;Risk weight calculated on collateral level according to the Standardised approach.
Risikogewicht_Wertpapier_STA;NUMBER_9_7;n;n;n;y;Risk weight securities STA;Risk weight calculated on security level according to the Standardised approach.
BRW_RCI;NUMBER_9_7;n;n;n;y;Benchmark Risk Weight RCI;This attribute is necessary for RWA-floor calculation for Local Italian LGD Models (UC 11b)
Ratingeinstufung_gemappt;RATINGEINSTUFUNG_GEMAPPT_A01906;n;n;n;y;Mapped rating;Internal rating of the collateral provider mapped to the central scale (mapped rating).
SL_Sicherungsobjektart;SICHERUNGSOBJEKTART_A02310;n;n;n;y;Key Collateral item type;"The collateral item type distinguishes the different types of other physical collateral. Other physical collateral basically comprise the collateral types ""Assignment of motor vehicle"", ""Other assignments of collateral"", ""Other pledges"", and leasing collateral."
SL_Absich_Securitisation_Expos;SL_ABSICH_SECURITISATION_EXPOS_A02751;n;n;n;y;Key Hedging activity securitisation exposure;This key is used to take into account credit risk mitigation measures in connection with the capital requirements of securitisation exposures in the IRB Approach, and especially to identify a tranching collateral effect on the securitisation tranches pursuant to s. CRR 575/2013 Article 247.
SL_asset_value_correlation;SL_ASSET_VALUE_CORRELATIONC;n;y;n;y;Key asset value correlation;"This key indicates if the partner is a large financial entity or an unregulated financial entity according to the definition of Article 142 (4) + (5) CRR.
For Large financial entities and Unregulated financial entities the [Correlation multiplier] is set to 1,25."
SL_Ausfallereignis_IRB;SL_AUSFALLEREIGNIS_A02073;n;y;n;y;Key Default event IRB;"Relevant information in the IRB approaches: If the Key_Default_event_IRB is filled then the partner/transaction is in default.
Reference: Article 178 CRR"
SL_Balance_sheet_structure;SL_BALANCE_SHEET_STRUCTURE;n;n;n;y;Key Balance sheet structure;Indicates the Balance Sheet structure.
